Champion,player,position,games,Win_perc,Champion_Level,KDA,KPAR,DPM,CSPM,CS_at_10,Vision_Score_PM,Enemy_JG_CS,Lane_dif_10,games_total,unique_players,avg_game,wr_round,pick_prop,pick_prop_round,champ_role
Lulu,Robbybob,Mid,6,0.5,15.5,4.29,0.599996101,220.13,7.05,78.17,0.94,0.5,-601.17,10,4,2.5,0.5,0.6,0.6,Lulu - Mid
Lulu,AlwaysPlanAhea,Mid,2,0.5,17,9,0.8701,522.18,5.95,74,1.14,2,623,10,4,2.5,0.5,0.2,0.2,Lulu - Mid
Lulu,KP Freeze,Mid,1,0,16,1.5,0.8182,503.65,6.57,76,0.63,4,-153,10,4,2.5,0,0.1,0.1,Lulu - Mid
Lulu,Copy,Mid,1,0,15,2,0.6154,359.5,5.91,64,0.68,0,-60,10,4,2.5,0,0.1,0.1,Lulu - Mid
Lux,CptShrimps,Mid,2,0.5,14.5,4,0.8199,272.47,6.61,86,1.02,0,534.5,3,2,1.5,0.5,0.666666667,0.6667,Lux - Mid
Lux,Seranok,Mid,1,0,18,8,0.5333,681.59,9.24,95,0.91,8,140,3,2,1.5,0,0.333333333,0.3333,Lux - Mid
Malzahar,Sudzzi,Mid,1,0,14,1.33,0.5,223.78,7.24,77,0.85,0,-381,3,3,1,0,0.333333333,0.3333,Malzahar - Mid
Malzahar,Slooshi,Mid,1,0,18,1,1,719.85,10.53,100,0.4,0,1115,3,3,1,0,0.333333333,0.3333,Malzahar - Mid
Malzahar,MasterOfShuriken,Mid,1,0,16,2.4,0.8,801.23,7.5,70,0.75,0,1793,3,3,1,0,0.333333333,0.3333,Malzahar - Mid
Maokai,Sudzzi,Mid,1,0,13,0.86,0.5,372.42,6.56,63,0.4,0,-1406,1,1,1,0,1,1,Maokai - Mid
Nautilus,Eclipse,Mid,1,0,11,1.29,0.6923,129.87,1.33,12,1.97,0,-3829,1,1,1,0,1,1,Nautilus - Mid
Nocturne,Sudzzi,Mid,1,0,13,1.5,0.8182,368.32,7.68,81,1.02,0,-559,1,1,1,0,1,1,Nocturne - Mid
Orianna,Seranok,Mid,1,1,14,14,0.5833,586.98,7.47,81,1.11,12,-85,104,19,5.473684211,1,0.009615385,0.0096,Orianna - Mid
Orianna,Julien,Mid,1,1,18,11,0.6875,619.53,9.15,82,1.72,9,376,104,19,5.473684211,1,0.009615385,0.0096,Orianna - Mid
Orianna,Copy,Mid,3,1,16,8.4,0.6569,631.16,8.5,88,1.06,7.33,446.67,104,19,5.473684211,1,0.028846154,0.0288,Orianna - Mid
Orianna,5Fire,Mid,2,1,16.5,7.2,0.8148,853.26,8.73,86,0.74,4,916,104,19,5.473684211,1,0.019230769,0.0192,Orianna - Mid
Orianna,Robbybob,Mid,7,0.7143,15.71,3.71,0.5858,505.36,8.04,81.14,0.67,1.57,-380.57,104,19,5.473684211,0.7143,0.067307692,0.0673,Orianna - Mid
Orianna,AlwaysPlanAhea,Mid,12,0.5833,15.42,4.2,0.7257,581.36,8.17,81.67,0.93,4.17,65.92,104,19,5.473684211,0.5833,0.115384615,0.1154,Orianna - Mid
Orianna,Wolfe,Mid,6,0.5,15,3.45,0.6156,524.69,7.89,77.83,1.08,0.33,-81.5,104,19,5.473684211,0.5,0.057692308,0.0577,Orianna - Mid
Orianna,KP Freeze,Mid,8,0.5,16.13,4.2,0.5782,663.19,8.05,83.13,1.16,5.13,816.75,104,19,5.473684211,0.5,0.076923077,0.0769,Orianna - Mid
Orianna,CptShrimps,Mid,4,0.5,16,3.9,0.6265,323.6,8.05,86,1.05,1.75,27.5,104,19,5.473684211,0.5,0.038461538,0.0385,Orianna - Mid
Orianna,Busioc,Mid,16,0.4375,16.06,4.87,0.6932,660.14,8.02,78.06,0.97,3.69,244.13,104,19,5.473684211,0.4375,0.153846154,0.1538,Orianna - Mid
