Champion,player,position,games,Win_perc,Champion_Level,KDA,KPAR,DPM,CSPM,CS_at_10,Vision_Score_PM,Enemy_JG_CS,Lane_dif_10,games_total,unique_players,avg_game,wr_round,pick_prop,pick_prop_round,champ_role
Kalista,Vex,ADC,3,0.6667,16,5.5,0.6159,551.03,9.92,90.33,1.13,3,1187,82,18,4.555555556,0.6667,0.036585366,0.0366,Kalista - ADC
Kalista,Andybendy,ADC,13,0.5385,14.85,3.64,0.6147,591.07,8.76,80,0.97,5.23,1102.46,82,18,4.555555556,0.5385,0.158536585,0.1585,Kalista - ADC
Kalista,Value,ADC,7,0.4286,15,3.88,0.7,518.5,8.63,75.71,1.16,3.71,55.71,82,18,4.555555556,0.4286,0.085365854,0.0854,Kalista - ADC
Kalista,TiaxWillRuleAll,ADC,7,0.4286,15,2.74,0.8024,610.44,8.33,76.71,1.14,4.14,984,82,18,4.555555556,0.4286,0.085365854,0.0854,Kalista - ADC
Kalista,EvanRL,ADC,7,0.4286,15,2.95,0.4584,432.55,8.9,82.14,0.9,1.43,808,82,18,4.555555556,0.4286,0.085365854,0.0854,Kalista - ADC
Kalista,Spawn,ADC,5,0.4,14.6,3.27,0.5344,544.16,8.94,79.6,1.15,4,478.2,82,18,4.555555556,0.4,0.06097561,0.061,Kalista - ADC
Kalista,DanielRMC,ADC,3,0.3333,12.33,3.22,0.5,435.64,7.67,71,0.94,0,-241.67,82,18,4.555555556,0.3333,0.036585366,0.0366,Kalista - ADC
Kalista,Shoryu,ADC,4,0.25,13.25,2.08,0.5598,420.02,8.62,87.75,1.14,1,-121,82,18,4.555555556,0.25,0.048780488,0.0488,Kalista - ADC
Kalista,Str1fe,ADC,1,0,13,1.71,0.6667,371.4,6.36,57,0.93,0,-1272,82,18,4.555555556,0,0.012195122,0.0122,Kalista - ADC
Kalista,Spider Queen,ADC,2,0,9.5,0.55,0.25,262.43,6.81,66,0.66,0,95,82,18,4.555555556,0,0.024390244,0.0244,Kalista - ADC
Kalista,Rapidx,ADC,4,0,11.25,0.8,0.6042,371.9,6.93,68.5,0.56,1.25,-942.25,82,18,4.555555556,0,0.048780488,0.0488,Kalista - ADC
Kalista,King Kongzhi,ADC,1,0,13,2,0.4211,251.12,6.18,66,1.38,6,1182,82,18,4.555555556,0,0.012195122,0.0122,Kalista - ADC
Karma,Seangravesgod,ADC,1,1,14,3.8,0.6333,377.03,4.08,43,0.91,0,-3259,1,1,1,1,1,1,Karma - ADC
Karthus,Andybendy,ADC,1,1,17,1.91,0.75,1002.08,6.03,50,0.99,10,-2082,4,4,1,1,0.25,0.25,Karthus - ADC
Karthus,Spawn,ADC,1,0,15,1.75,0.5833,664.92,7.29,75,0.41,0,-86,4,4,1,0,0.25,0.25,Karthus - ADC
Karthus,Meech,ADC,1,0,14,1.83,0.6471,547.81,8.65,72,0.51,0,-639,4,4,1,0,0.25,0.25,Karthus - ADC
Karthus,Dog2,ADC,1,0,13,1.6,0.5333,621.28,7.55,71,0.58,0,-1193,4,4,1,0,0.25,0.25,Karthus - ADC
Kassadin,Rapidx,ADC,1,0,15,2,0.3077,297.63,8.58,76,0.75,0,1089,1,1,1,0,1,1,Kassadin - ADC
KogMaw,EvanRL,ADC,1,1,14,7,0.7,784.65,9.22,95,1.17,0,156,10,7,1.428571429,1,0.1,0.1,KogMaw - ADC
KogMaw,Andybendy,ADC,1,1,14,5.67,0.7083,943.46,8.03,79,1.24,5,2389,10,7,1.428571429,1,0.1,0.1,KogMaw - ADC
KogMaw,Disconnector,ADC,2,0.5,12.5,1.5,0.2647,416.39,7.68,82,0.71,0,117,10,7,1.428571429,0.5,0.2,0.2,KogMaw - ADC
KogMaw,TiaxWillRuleAll,ADC,3,0.3333,15,3.55,0.7363,703.2,8.36,68.67,0.92,0,-239.33,10,7,1.428571429,0.3333,0.3,0.3,KogMaw - ADC
KogMaw,Vex,ADC,1,0,14,2,0.8,568.59,9.39,79,0.43,0,320,10,7,1.428571429,0,0.1,0.1,KogMaw - ADC
KogMaw,Spider Queen,ADC,1,0,13,1.25,0.625,723.85,8.44,87,1.11,0,589,10,7,1.428571429,0,0.1,0.1,KogMaw - ADC
KogMaw,Dog2,ADC,1,0,14,1.8,1,623.81,8.76,77,0.71,0,-244,10,7,1.428571429,0,0.1,0.1,KogMaw - ADC
LeBlanc,Disconnector,ADC,1,0,18,3.2,0.6154,817.65,6.69,74,0.6,0,2674,1,1,1,0,1,1,LeBlanc - ADC
Lucian,Value,ADC,1,1,16,14,0.6087,522.43,7.68,84,0.87,14,604,7,5,1.4,1,0.142857143,0.1429,Lucian - ADC
Lucian,TiaxWillRuleAll,ADC,3,0.3333,12.33,3,0.6774,587.7,7.18,70,0.85,1.33,655.67,7,5,1.4,0.3333,0.428571429,0.4286,Lucian - ADC
Lucian,Yeon,ADC,1,0,15,2,0.4211,390.51,6.66,46,1.03,8,-4294,7,5,1.4,0,0.142857143,0.1429,Lucian - ADC
Lucian,Andybendy,ADC,1,0,15,2.2,0.5789,669.2,7.03,60,1.65,17,349,7,5,1.4,0,0.142857143,0.1429,Lucian - ADC
Lucian,Acilion,ADC,1,0,13,0.67,0.25,413.39,7.37,56,1.11,0,292,7,5,1.4,0,0.142857143,0.1429,Lucian - ADC
Maokai,Disconnector,ADC,1,0,14,2.57,0.6,725.03,4.38,46,0.94,0,-595,1,1,1,0,1,1,Maokai - ADC
Miss Fortune,Yeon,ADC,2,1,11.5,12,0.5365,595.37,9.08,77,0.85,0.5,1305,57,24,2.375,1,0.035087719,0.0351,Miss Fortune - ADC
Miss Fortune,Value,ADC,2,1,17,13.33,0.7832,668.8,9.79,79.5,1.37,5.5,350,57,24,2.375,1,0.035087719,0.0351,Miss Fortune - ADC
Miss Fortune,TiaxWillRuleAll,ADC,1,1,17,6,0.75,659.68,10.91,79,0.96,0,-13,57,24,2.375,1,0.01754386,0.0175,Miss Fortune - ADC
Miss Fortune,Disconnector,ADC,1,1,15,5.6,0.7778,1335.53,7.17,80,1.09,5,389,57,24,2.375,1,0.01754386,0.0175,Miss Fortune - ADC
Miss Fortune,Vex,ADC,9,0.5556,15.22,3.28,0.626,600.32,8.96,78.78,0.82,0.56,293.56,57,24,2.375,0.5556,0.157894737,0.1579,Miss Fortune - ADC
Miss Fortune,Wixxi,ADC,2,0.5,14,5.4,0.8793,668.08,7.9,68,0.86,2.5,-1029,57,24,2.375,0.5,0.035087719,0.0351,Miss Fortune - ADC
Miss Fortune,Rapidx,ADC,6,0.5,14.33,2.96,0.6201,588.65,8.13,74.33,0.67,1.83,-448.33,57,24,2.375,0.5,0.105263158,0.1053,Miss Fortune - ADC
Miss Fortune,Meech,ADC,2,0.5,15,4.63,0.7698,705.87,9.19,76,0.72,0,805,57,24,2.375,0.5,0.035087719,0.0351,Miss Fortune - ADC
Miss Fortune,EvanRL,ADC,2,0.5,13,5,0.5577,365.31,8.98,87.5,1.13,3,-657.5,57,24,2.375,0.5,0.035087719,0.0351,Miss Fortune - ADC
Miss Fortune,Asta,ADC,2,0.5,15,4.6,0.67,619.76,9.41,78,0.95,2,-642.5,57,24,2.375,0.5,0.035087719,0.0351,Miss Fortune - ADC
Miss Fortune,Spawn,ADC,5,0.4,14.4,3.17,0.5945,588.4,7.67,69.2,1.08,3.2,-498.2,57,24,2.375,0.4,0.087719298,0.0877,Miss Fortune - ADC
Miss Fortune,Dog2,ADC,3,0.3333,13.33,3,0.469,623.63,9.55,87.33,1.15,1.33,-183,57,24,2.375,0.3333,0.052631579,0.0526,Miss Fortune - ADC
Miss Fortune,Andybendy,ADC,3,0.3333,14,1.94,0.5777,636.18,7.81,80.67,1.06,2.67,456,57,24,2.375,0.3333,0.052631579,0.0526,Miss Fortune - ADC
Miss Fortune,Seangravesgod,ADC,4,0.25,14.75,3.92,0.7061,512.54,7.76,70.25,1.15,0.75,-238.75,57,24,2.375,0.25,0.070175439,0.0702,Miss Fortune - ADC
Miss Fortune,Swiftah,ADC,1,0,14,1,0.4444,252.35,8.2,81,0.58,0,-195,57,24,2.375,0,0.01754386,0.0175,Miss Fortune - ADC
